diff,value,latitude,longitude
204702,147,37.27449,140.271425
204697,150,37.27449,140.2714233
204692,153,37.27449167,140.2714233
204687,150,37.27449167,140.2714233
204682,161,37.27449167,140.271425
204677,162,37.27449167,140.271425
204672,163,37.27449,140.271425
204668,161,37.27449,140.271425
204663,164,37.27449,140.271425
204658,169,37.27449,140.271425
204653,166,37.27449,140.271425
204648,171,37.27448833,140.271425
204643,179,37.27448833,140.271425
204638,177,37.27449,140.2714267
204633,181,37.27449,140.2714267
204628,184,37.27449,140.2714267
204623,180,37.27449,140.2714283
204618,174,37.27449,140.2714283
204613,178,37.27449167,140.2714283
204608,176,37.27449167,140.27143
204603,175,37.27449167,140.27143
204598,163,37.27449333,140.27143
204593,162,37.27449333,140.27143
204588,160,37.274495,140.27143
204583,156,37.274495,140.2714317
204578,154,37.27449667,140.2714333
204573,147,37.27449667,140.271435
204568,150,37.27449833,140.2714367
204563,146,37.27449833,140.2714367
204558,143,37.2745,140.2714367
204553,137,37.2745,140.2714383
204548,134,37.27450167,140.2714383
204543,136,37.27450167,140.27144
204539,144,37.27450167,140.27144
204534,142,37.27450333,140.27144
204529,148,37.27450333,140.27144
204524,146,37.27450333,140.27144
204519,144,37.27450333,140.27144
204514,142,37.27450333,140.27144
204509,143,37.27450333,140.27144
204504,141,37.27450333,140.27144
204499,151,37.27450333,140.2714383
204494,157,37.27450333,140.2714383
204489,156,37.27450333,140.2714383
204484,159,37.27450333,140.2714367
204479,158,37.27450333,140.271435
204474,158,37.27450333,140.271435
204469,149,37.27450333,140.2714333
204464,142,37.27450333,140.2714333
204459,149,37.274505,140.2714333
204454,155,37.274505,140.2714317
204449,147,37.274505,140.2714317
204444,150,37.274505,140.27143
204440,148,37.274505,140.27143
204435,148,37.274505,140.2714283
204430,145,37.274505,140.2714283
204425,139,37.27450333,140.2714283
204420,137,37.27450333,140.2714283
204415,134,37.27450333,140.2714283
204410,136,37.27450333,140.2714283
204405,143,37.27450167,140.2714283
204400,138,37.27450167,140.2714267
204395,136,37.27450167,140.2714267
204390,141,37.27450167,140.2714267
204385,143,37.27450167,140.2714267
204380,141,37.27450167,140.2714267
204375,141,37.27450333,140.2714267
204370,150,37.27450333,140.2714267
204365,157,37.274505,140.2714283
204360,152,37.27450667,140.27143
204355,156,37.27450667,140.2714317
204350,157,37.27450833,140.2714333
204345,156,37.27450833,140.271435
204340,162,37.27451,140.2714383
204335,164,37.27451167,140.27144
204330,164,37.27451167,140.2714433
204325,166,37.27451333,140.271445
204320,173,37.27451333,140.2714467
204315,165,37.27451167,140.2714467
204311,160,37.27451167,140.2714467
204306,161,37.27451167,140.2714467
204301,173,37.27451167,140.2714483
204296,177,37.27451167,140.2714483
204291,175,37.27451167,140.27145
204286,171,37.27451167,140.2714483
204281,167,37.27451333,140.2714483
204276,169,37.27451333,140.2714517
204271,163,37.274515,140.2714533
204266,159,37.274515,140.271455
204261,154,37.274515,140.271455
204256,160,37.274515,140.2714567
204251,162,37.274515,140.2714567
204246,155,37.274515,140.2714567
204241,142,37.274515,140.2714567
204236,144,37.27451667,140.271455
204231,143,37.27451667,140.2714533
204226,145,37.27451667,140.2714517
204221,149,37.27451667,140.2714517
204216,147,37.27451667,140.27145
204212,147,37.27451667,140.27145
204207,154,37.274515,140.2714483
204202,155,37.274515,140.2714483
204197,150,37.274515,140.2714467
204192,148,37.27451333,140.271445
204187,147,37.27451167,140.27144
204182,158,37.27451167,140.2714383
204177,167,37.27451167,140.271435
204172,173,37.27451167,140.2714317
204167,175,37.27451167,140.2714267
204162,171,37.27451333,140.2714217
204157,173,37.27451333,140.2714167
204152,185,37.274515,140.2714117
204147,181,37.27451833,140.2714017
204143,172,37.27451833,140.2713983
204138,174,37.27451667,140.2713983
204133,176,37.27451833,140.2714017
204128,177,37.27452167,140.271405
204123,166,37.274525,140.271405
204118,152,37.27452667,140.2714033
204113,155,37.274525,140.271405
204108,160,37.27452167,140.2714067
204103,161,37.27452333,140.2714083
204098,155,37.274525,140.2714067
204093,143,37.27452833,140.2713967
204088,143,37.27453333,140.2713867
204083,150,37.27453667,140.2713833
204078,157,37.27454167,140.271375
204073,154,37.27454333,140.271375
204068,153,37.27455167,140.2713767
204063,156,37.27456833,140.271375
204058,161,37.27458,140.271375
204053,154,37.274585,140.2713733
204048,149,37.27459,140.2713733
204044,148,37.27459,140.2713733
204039,152,37.27459,140.271375
204034,160,37.27458167,140.2713683
204029,156,37.27458,140.2713617
204024,157,37.27458,140.2713617
204019,149,37.27458,140.2713617
204014,147,37.27458,140.2713617
204009,155,37.27458,140.2713617
204004,159,37.27458,140.2713617
203999,152,37.27458,140.2713617
203994,146,37.27458,140.2713617
203989,148,37.27458,140.2713617
203984,152,37.27458,140.2713617
203979,148,37.27458,140.2713617
203974,144,37.27458,140.2713617
203969,140,37.27458167,140.2713633
203964,132,37.27461167,140.2713833
203959,139,37.274685,140.271435
203954,146,37.27471833,140.2714517
203949,141,37.274745,140.2714417
203944,144,37.27474333,140.27144
203939,153,37.27474,140.2714267
203934,160,37.274725,140.2713
203929,157,37.27477667,140.2710683
203924,157,37.27485333,140.27103
203919,160,37.27528833,140.2710333
203914,161,37.27578167,140.2711433
203909,169,37.276265,140.2714583
203904,170,37.27671333,140.2718417
203900,168,37.27690833,140.2721983
203895,179,37.27714167,140.2724267
203890,182,37.27716,140.2725017
203885,178,37.27707667,140.2727117
203880,177,37.27684667,140.273255
203875,178,37.27675333,140.273915
203870,176,37.276635,140.27467
203865,168,37.27644,140.2754583
203860,167,37.27624333,140.2762517
203855,168,37.275955,140.2769617
203850,166,37.27561667,140.2775983
203845,166,37.27532333,140.278165
203840,168,37.275025,140.2787267
203835,151,37.27471333,140.2793417
203830,146,37.274405,140.2799633
203825,146,37.274135,140.28055
203820,144,37.27386833,140.2810767
203815,141,37.27366167,140.2812867
203810,145,37.273285,140.2812017
203805,151,37.27321333,140.28122
203800,151,37.27307333,140.2814417
203795,150,37.27283167,140.281995
203790,149,37.27263,140.2826983
203785,146,37.27232167,140.28339
203780,143,37.27181333,140.2838467
203775,145,37.27136667,140.28442
203770,143,37.271035,140.28515
203765,140,37.270625,140.2857717
203761,134,37.27027167,140.2862767
203756,126,37.26996,140.2871267
203751,122,37.26963333,140.2880233
203746,120,37.269285,140.2889033
203741,118,37.26894167,140.289815
203736,108,37.26857333,140.29065
203731,102,37.26818333,140.2914983
203726,107,37.267905,140.2924433
203721,101,37.26785167,140.2934417
203716,96,37.267535,140.2942833
203711,93,37.26699667,140.2950567
203706,89,37.26651333,140.2958733
203701,92,37.26638333,140.296745
203696,96,37.26656,140.2976433
203691,94,37.2668,140.2986217
203686,93,37.26692333,140.299625
203682,94,37.26696333,140.3004333
203677,96,37.26701,140.301415
203672,104,37.26701667,140.3023017
203667,105,37.26686667,140.3030783
203662,106,37.26667833,140.3036633
203657,110,37.26660167,140.30386
203652,120,37.26655,140.3040767
203647,128,37.26659167,140.30464
203642,124,37.26674167,140.30548
203637,124,37.26654333,140.3063417
203632,126,37.26636,140.307205
203627,126,37.26621,140.308265
203622,123,37.26589667,140.3092633
203617,121,37.26553667,140.3102667
203613,112,37.26521,140.310995
203608,109,37.26468833,140.3117933
203603,106,37.26418833,140.3123667
203598,106,37.26408333,140.31313
203593,95,37.26401833,140.3141133
203588,83,37.263725,140.3148267
203583,78,37.26304833,140.315105
203578,79,37.26226333,140.31528
203573,82,37.26167333,140.3156233
203568,81,37.26125833,140.3162217
203563,80,37.260845,140.3166183
203558,85,37.26065,140.3171317
203553,88,37.26056833,140.3179083
203548,86,37.26054833,140.318755
203544,93,37.26043167,140.3194567
203539,89,37.26051833,140.3203133
203534,88,37.26074167,140.321135
203529,90,37.26087667,140.3217483
203524,95,37.26075833,140.3219433
203519,90,37.26033167,140.322075
203514,84,37.25976167,140.3225
203509,79,37.25913667,140.3229017
203504,82,37.258635,140.3233917
203499,77,37.25827833,140.3242167
203494,74,37.25793833,140.32505
203489,75,37.257475,140.326115
203485,74,37.25721,140.3262783
203480,77,37.25680667,140.326345
203475,80,37.25648667,140.32643
203470,85,37.25658667,140.3268117
203465,85,37.256865,140.327615
203460,85,37.25718167,140.3285267
203455,84,37.257505,140.3293633
203450,83,37.25781,140.33018
203445,83,37.25807167,140.3309217
203440,84,37.25808167,140.33163
203435,86,37.257935,140.3320783
203430,81,37.25772,140.3320667
203425,74,37.25707833,140.3319733
203420,70,37.25619333,140.3317833
203416,64,37.2556,140.331645
203411,59,37.25505833,140.3318983
203406,58,37.254815,140.3326633
203401,64,37.25454833,140.33336
203396,62,37.25436667,140.3337117
203391,62,37.25353167,140.3329917
203386,59,37.252815,140.3330167
203381,56,37.25236167,140.332765
203376,56,37.25225833,140.3326217
151973,77,37.12322167,140.1861783
151968,85,37.12322,140.1861783
151964,91,37.12322,140.18618
151959,100,37.12322,140.18618
151954,99,37.12322,140.1861783
151949,96,37.12322,140.1861767
151944,94,37.12322,140.186175
151939,92,37.12321833,140.1861733
151934,97,37.12322,140.1861717
151929,99,37.12321833,140.1861717
151924,107,37.12321833,140.18617
151919,107,37.12321833,140.18617
151914,106,37.12321833,140.18617
151909,105,37.12321833,140.1861717
151904,99,37.12321833,140.1861717
151899,91,37.12321833,140.1861717
151894,91,37.12321833,140.1861717
151889,93,37.12321833,140.1861717
151884,93,37.12321833,140.1861733
151879,95,37.12321667,140.18617
151874,95,37.12321667,140.1861667
151869,89,37.123215,140.186165
151864,84,37.123215,140.186165
151859,85,37.123215,140.186165
151854,85,37.123215,140.186165
151849,85,37.123215,140.1861667
151844,84,37.12321667,140.1861683
151839,82,37.12321667,140.18617
151834,85,37.12321667,140.1861717
151829,86,37.123215,140.1861717
151824,82,37.123215,140.1861717
151819,81,37.123215,140.1861733
151814,79,37.12321667,140.1861733
151809,82,37.12321667,140.1861717
151804,81,37.12321833,140.18617
151799,79,37.12321833,140.18617
151794,75,37.12321833,140.1861717
151789,70,37.12321833,140.1861717
151784,75,37.12321833,140.186175
151779,74,37.12321667,140.186175
151774,78,37.123215,140.1861767
151769,81,37.123215,140.186175
151764,89,37.123215,140.186175
151759,92,37.12321333,140.1861767
151755,91,37.12321333,140.1861767
151750,92,37.12321333,140.1861767
151745,94,37.12321333,140.1861767
151740,95,37.12321333,140.1861783
151735,99,37.12321167,140.1861783
151730,100,37.12321167,140.1861783
151725,94,37.12321167,140.1861783
151720,99,37.12321333,140.1861783
151715,94,37.12321167,140.1861783
151710,89,37.12321,140.18618
151705,82,37.12321,140.18618
151700,79,37.12320833,140.18618
151695,83,37.12320667,140.18618
151690,82,37.123205,140.18618
151685,81,37.123205,140.18618
151680,78,37.12320333,140.1861783
151675,77,37.12320167,140.1861767
151670,85,37.1232,140.186175
151665,95,37.12319833,140.1861733
151660,92,37.12319833,140.1861717
151655,88,37.12319667,140.1861683
151650,93,37.123195,140.1861667
151645,102,37.12319167,140.186165
151640,104,37.12319167,140.1861633
151636,105,37.12319167,140.1861617
151631,104,37.12319167,140.1861583
151626,104,37.12319167,140.1861567
151621,109,37.12319,140.186155
151616,112,37.12319,140.1861567
151611,107,37.12319333,140.1861567
151606,100,37.123195,140.1861583
151601,101,37.12319667,140.18616
151596,102,37.12319833,140.18616
151591,107,37.12319833,140.1861617
151586,103,37.12319833,140.1861633
151581,104,37.12319833,140.186165
151576,106,37.1232,140.186165
151571,107,37.12320333,140.186165
151566,110,37.123205,140.1861633
151561,110,37.123205,140.1861633
151556,111,37.12320833,140.1861617
151551,118,37.12321,140.18616
151546,118,37.12321167,140.1861583
151541,119,37.12321333,140.1861583
151536,122,37.123215,140.1861567
151531,116,37.123215,140.1861567
151526,116,37.123215,140.1861567
151521,118,37.12321667,140.1861583
151516,114,37.12321667,140.1861617
151511,116,37.12321667,140.1861633
151506,116,37.12321833,140.1861633
151501,117,37.12321667,140.1861633
151496,119,37.123215,140.1861633
151491,107,37.12321333,140.1861633
151486,109,37.12321333,140.1861617
151481,108,37.12321167,140.1861617
151476,109,37.12321167,140.1861617
151471,109,37.12321,140.1861617
151466,110,37.12321,140.1861633
151461,111,37.12320833,140.186165
151456,112,37.12320833,140.1861667
151451,109,37.12320667,140.1861667
151446,106,37.123205,140.1861683
151441,105,37.123205,140.18617
151436,103,37.123205,140.1861733
151431,110,37.12320667,140.1861783
151426,107,37.12320833,140.1861833
151421,108,37.123215,140.186185
151416,109,37.12321833,140.1861867
151411,108,37.12322167,140.1861933
151406,108,37.123225,140.1862017
151401,103,37.12322333,140.186205
151396,101,37.123225,140.1862067
151391,103,37.12322667,140.18621
151386,104,37.12322667,140.1862117
151381,101,37.12322833,140.186215
151376,99,37.12323,140.1862167
151371,94,37.12323333,140.1862133
151366,96,37.12323167,140.18621
151361,102,37.12323,140.1862083
151356,101,37.12323,140.1862083
151351,103,37.12323,140.1862067
151346,103,37.12323167,140.186205
151341,103,37.12323167,140.1862067
151336,102,37.123235,140.1862183
151331,104,37.12324,140.1862283
151326,102,37.12324167,140.186235
151321,102,37.12324167,140.18624
151316,99,37.12324,140.1862467
151311,101,37.12324,140.1862467
151306,100,37.12323833,140.186245
151301,97,37.123235,140.18624
151296,96,37.12323333,140.1862233
151291,95,37.12323333,140.1862083
151286,95,37.12323167,140.1862017
151281,91,37.12322667,140.1861967
151276,91,37.12320833,140.1861683
151271,88,37.12319667,140.18615
151266,92,37.12319833,140.1861467
151261,92,37.12318667,140.1861667
151256,95,37.123095,140.18619
151251,92,37.12304,140.1861817
151246,95,37.123055,140.1862317
151241,94,37.12312333,140.186255
151236,90,37.12324,140.1862433
151231,91,37.12328833,140.1861967
151227,90,37.123305,140.1861833
151222,94,37.12338333,140.186185
151217,98,37.12336167,140.1863233
151212,98,37.12324333,140.1863333
151207,101,37.12311167,140.1863717
151202,100,37.122945,140.1864733
151197,98,37.12295,140.186585
151192,100,37.12297333,140.1866133
151187,96,37.123105,140.1866383
151182,95,37.123315,140.1867083
151177,105,37.12339333,140.1865083
151172,102,37.123475,140.185975
151167,104,37.12359333,140.1853317
151162,109,37.123725,140.1845917
151157,109,37.12385667,140.1837967
151152,114,37.123995,140.1830317
151147,107,37.12424,140.1825683
151142,107,37.12465,140.1823733
151137,110,37.12464667,140.1819683
151132,109,37.124465,140.1813417
151127,109,37.124255,140.1806483
151122,104,37.12402667,140.17992
151118,91,37.12381333,140.1792433
151113,93,37.12355167,140.1784183
151108,88,37.12329667,140.1776333
151103,86,37.123045,140.176805
151098,83,37.122885,140.17614
151093,79,37.12280167,140.1753017
151088,84,37.12283667,140.1745433
151083,89,37.12288333,140.1738167
151078,84,37.12292167,140.1731117
151073,84,37.12295333,140.1725067
151068,87,37.12295667,140.17236
151063,94,37.12295167,140.1723533
151058,98,37.12294,140.1722967
151053,100,37.12295833,140.171965
151048,106,37.12297667,140.1714717
151043,106,37.123005,140.1707417
151038,110,37.12302333,140.1698533
151033,111,37.122975,140.1687267
151028,116,37.12277,140.1676233
151024,111,37.12253,140.166895
151019,120,37.12227,140.1661217
151014,127,37.12202,140.1653717
151009,125,37.12177667,140.16463
151004,122,37.12156833,140.163995
150999,123,37.121405,140.163465
150994,120,37.12135333,140.163265
150989,113,37.12135667,140.16326
150984,106,37.12136167,140.163255
150979,103,37.12136167,140.1632583
150974,102,37.12135833,140.1632583
150969,94,37.12135667,140.1632617
150964,98,37.12136167,140.1632567
150959,92,37.121365,140.1632533
150954,83,37.12136667,140.163245
150949,81,37.12136333,140.1632433
150944,77,37.12135167,140.1632183
150939,74,37.12131333,140.1630433
150934,75,37.12130667,140.1630267
150929,80,37.12130167,140.163015
150924,84,37.12128833,140.1629883
150919,79,37.12127,140.1629533
150914,81,37.12126667,140.1629017
150909,80,37.12130333,140.162765
150904,81,37.12131167,140.1626383
150899,79,37.12131,140.16263
150894,79,37.12131,140.1626267
150889,79,37.12131333,140.1626317
150885,82,37.121315,140.1626333
150880,87,37.12131833,140.16264
150875,84,37.12132167,140.16265
150870,80,37.12132167,140.1626567
150865,75,37.12132167,140.1626617
150860,76,37.12131833,140.1626617
150855,73,37.121315,140.1626633
150850,75,37.12131333,140.1626633
150845,74,37.12131333,140.1626633
150840,75,37.12131167,140.1626633
150835,76,37.12131167,140.1626617
150830,75,37.12131,140.16266
150825,76,37.12131,140.1626583
150820,71,37.12131167,140.1626567
150815,75,37.12131167,140.16266
150810,76,37.12131167,140.1626633
150806,83,37.12131167,140.162665
150801,87,37.12131,140.1626683
150796,88,37.12131,140.1626683
150791,83,37.12131,140.1626683
150786,79,37.12130833,140.1626683
150781,83,37.12130667,140.1626683
150776,83,37.12130333,140.1626667
150771,85,37.12130167,140.162665
150766,86,37.12129833,140.1626667
150761,92,37.12129667,140.1626683
150756,91,37.121295,140.1626683
150751,94,37.12129333,140.162665
150746,91,37.12129167,140.16266
150741,87,37.12128833,140.1626517
150736,85,37.12128167,140.162645
150731,93,37.12127667,140.1626367
150726,93,37.12127333,140.16263
150721,94,37.12127,140.1626267
150716,93,37.12127,140.1626233
150712,97,37.12126667,140.1626233
150707,97,37.12126167,140.1626217
150702,100,37.12125667,140.1626267
150697,101,37.12125667,140.16263
150692,99,37.12126833,140.1626367
150687,97,37.121275,140.1626367
150682,105,37.12128333,140.162655
150677,107,37.12129,140.16269
150672,100,37.121295,140.1627517
150667,105,37.121295,140.1628517
150662,101,37.12121667,140.1627867
150657,105,37.121025,140.1624983
150652,100,37.12074833,140.1617983
150647,100,37.12050167,140.1611433
150643,97,37.120355,140.1607417
150638,101,37.12008667,140.1606833
150633,103,37.12001,140.1607267
150628,107,37.12000833,140.160725
150623,104,37.11999333,140.1607217
150618,108,37.11998,140.1607117
150613,113,37.11996833,140.1606933
150608,113,37.11977833,140.160785
150603,114,37.11942667,140.160945
150598,115,37.11904333,140.1611333
150593,125,37.11877333,140.1612833
150588,129,37.11877333,140.1612833
150583,128,37.11877333,140.1612817
150578,121,37.11877167,140.16128
150573,119,37.11877167,140.16128
150569,121,37.11877167,140.1612817
150564,124,37.11877167,140.16128
150559,126,37.11877167,140.16128
150554,132,37.11877167,140.16128
150549,138,37.11877167,140.16128
150544,136,37.11877333,140.1612817
150539,141,37.11877167,140.161285
150534,138,37.11877167,140.161285
150529,136,37.11877167,140.161285
150524,135,37.11877167,140.1612833
150519,141,37.11877333,140.1612817
150514,145,37.118775,140.1612817
150509,144,37.118775,140.1612833
150504,136,37.118775,140.161285
150499,132,37.11877667,140.1612867
150494,125,37.11877667,140.161285
150489,118,37.11877833,140.1612833
150484,119,37.11877833,140.1612833
150480,118,37.11877833,140.1612817
150475,115,37.11877667,140.1612833
150470,117,37.11877667,140.161285
150465,121,37.11877833,140.1612817
150460,115,37.11878,140.1612783
150455,116,37.11877833,140.1612783
150450,116,37.11877833,140.1612783
150445,121,37.11877667,140.16128
150440,122,37.11877667,140.16128
150435,122,37.11877667,140.1612783
150430,125,37.11877833,140.1612783
150425,126,37.11877833,140.1612783
150420,123,37.11877833,140.1612783
150415,122,37.11878,140.1612767
150410,121,37.11878,140.1612783
150405,120,37.11878,140.161275
150400,121,37.11878,140.1612733
150396,117,37.11878167,140.161275
150391,114,37.11878167,140.1612733
150386,117,37.11878167,140.161275
150381,119,37.11878,140.161275
150376,124,37.11877833,140.1612733
150371,117,37.11877833,140.1612733
150366,116,37.11878,140.1612733
150361,113,37.11878167,140.161275
150356,111,37.11878333,140.1612767
150351,110,37.118785,140.1612767
150346,105,37.118785,140.1612767
150341,109,37.118785,140.161275
150336,109,37.11878333,140.161275
150331,108,37.11878333,140.1612717
150326,100,37.11878333,140.1612667
150321,97,37.11878333,140.161265
150316,90,37.11878167,140.161265
150311,103,37.11878167,140.1612617
150306,106,37.11878167,140.1612617
150301,110,37.11878,140.16126
150296,113,37.11878,140.16126
150291,112,37.11878,140.1612583
150286,114,37.11878,140.1612567
150281,113,37.11878167,140.1612583
150276,107,37.11878333,140.161255
150271,110,37.118785,140.1612533
150267,115,37.11878333,140.1612517
150262,115,37.11878333,140.1612517
150257,125,37.118785,140.16125
150252,120,37.118785,140.1612483
150247,115,37.118785,140.1612483
150242,113,37.118785,140.1612517
150237,114,37.118785,140.161255
150232,114,37.118785,140.1612533
150227,121,37.118785,140.161255
150222,123,37.11878333,140.161255
150217,136,37.11878333,140.1612533
150212,141,37.118785,140.1612533
150207,138,37.11878833,140.1612567
150202,139,37.11878833,140.1612583
150197,131,37.11879,140.1612583
150192,131,37.11879,140.1612567
150187,134,37.11879,140.1612567
150182,131,37.11879167,140.1612583
150177,134,37.118795,140.16126
150172,135,37.118795,140.1612583
150167,125,37.118795,140.1612567
150162,121,37.118795,140.1612567
150157,118,37.11879833,140.1612583
150152,118,37.11880167,140.1612583
150147,126,37.11880667,140.1612583
150142,122,37.11880833,140.1612567
150137,120,37.11881333,140.1612583
150132,114,37.11881333,140.1612617
150127,120,37.11881667,140.1612667
150122,120,37.11882,140.16127
150117,116,37.11882333,140.1612683
150112,115,37.11882333,140.1612683
150108,116,37.118825,140.1612683
150103,118,37.118825,140.161265
150098,114,37.11882667,140.1612633
150093,111,37.11883,140.1612617
150088,107,37.11883167,140.1612583
150083,108,37.11882833,140.161255
150078,112,37.11882,140.1612567
150073,119,37.11881333,140.1612617
150068,115,37.11881,140.1612667
150063,121,37.11881,140.1612683
150058,122,37.11881,140.16127
150053,129,37.118805,140.1612683
150048,133,37.11880333,140.161265
150043,132,37.11880833,140.1612783
150038,130,37.11881333,140.16129
150033,125,37.11878333,140.1613083
150028,121,37.11868167,140.1613867
150023,121,37.118315,140.1616267
150018,115,37.11787333,140.161885
150013,115,37.11770333,140.16196
150008,113,37.11769167,140.1619833
150003,112,37.11773333,140.1619933
149998,113,37.118185,140.1618783
149994,99,37.11863167,140.1615767
149989,98,37.11919833,140.1612183
149984,96,37.11977,140.1609633
149979,99,37.12023167,140.16077
149974,100,37.12032667,140.1607667
149969,101,37.12034,140.16078
149964,107,37.12033667,140.1607783
149959,116,37.120335,140.1607667
149954,113,37.12033333,140.1607617
149949,119,37.12032833,140.160745
149944,119,37.120325,140.1607433
149939,117,37.12033833,140.16082
149934,122,37.12050833,140.1613417
149929,124,37.12070667,140.161965
149924,121,37.12087833,140.1625317
149919,119,37.12096333,140.1630017
149914,119,37.120805,140.163355
149910,123,37.12073833,140.1634167
149905,118,37.12073667,140.1634133
149900,119,37.12074167,140.1634067
149895,120,37.12074667,140.1634
149890,118,37.12074333,140.163405
149885,124,37.12060333,140.1635433
149880,121,37.12032167,140.16373
149875,127,37.11997667,140.1638233
149870,124,37.119715,140.1638683
149865,128,37.119485,140.1639067
149860,129,37.11896167,140.1639883
149855,132,37.11823167,140.1639417
149850,129,37.11743667,140.1637583
149845,125,37.11679,140.1638517
149840,119,37.11648667,140.164455
149835,116,37.116665,140.1650767
149830,108,37.11706333,140.1655867
149825,96,37.11728333,140.1663733
149821,97,37.11743833,140.1672083
149816,95,37.11770333,140.1683483
149811,92,37.118135,140.1696083
149806,92,37.11876333,140.170815
149801,94,37.11950667,140.1718717
149796,88,37.12026833,140.1727717
149791,85,37.12115833,140.1736767
149786,91,37.12213667,140.1745683
149781,89,37.123105,140.1753683
149776,90,37.12409667,140.176115
149771,94,37.12511,140.17681
149766,100,37.12613333,140.177485
149761,100,37.12717,140.1781433
149756,107,37.128205,140.1788317
149751,110,37.12925333,140.1795667
149746,113,37.13025667,140.180345
149741,111,37.13115333,140.18115
149736,113,37.13197,140.182005
149731,112,37.13275667,140.1829567
149726,110,37.13345833,140.1839633
149722,108,37.13401167,140.1848383
149717,110,37.13456833,140.1859417
149712,110,37.13510667,140.1871667
149707,113,37.13561833,140.1884933
149702,116,37.13609,140.189805
149697,109,37.13656167,140.19112
149692,116,37.13703833,140.1924083
149687,118,37.13756,140.1936067
149682,123,37.13812167,140.1947317
149677,126,37.13880167,140.195825
149672,136,37.13956667,140.1967983
149667,139,37.14041167,140.1977067
149662,142,37.14137167,140.19854
149657,136,37.14236333,140.199225
149653,137,37.143165,140.1996933
149648,130,37.14419333,140.2002283
149643,131,37.14516333,140.2008783
149638,136,37.14604167,140.20166
149633,136,37.14676833,140.202595
149628,127,37.14732833,140.2036717
149623,124,37.14775667,140.20482
149618,121,37.14806,140.206045
149613,116,37.14826333,140.2072767
149608,115,37.14841833,140.2084883
149603,116,37.14851833,140.2097383
149598,116,37.14855333,140.2110317
149593,115,37.14853167,140.212345
149588,113,37.14843833,140.2137667
149583,105,37.14829,140.2151867
149578,94,37.14807,140.2165083
149573,90,37.14777833,140.2177883
149569,109,37.14749167,140.2188633
149564,110,37.14705,140.22024
149559,111,37.146545,140.2216367
149554,107,37.14598167,140.2229633
149549,101,37.14540333,140.2242767
149544,100,37.144815,140.2255983
149539,106,37.144285,140.2269383
149534,106,37.14386,140.2283317
149529,113,37.14354333,140.229805
149524,120,37.14341667,140.23131
149519,127,37.14346,140.2328517
149514,120,37.14366333,140.2344417
149509,107,37.144095,140.2358217
149504,103,37.14465167,140.23717
149499,102,37.14534333,140.2383867
149494,108,37.146195,140.2394667
149490,114,37.14699833,140.2401867
149485,111,37.14806167,140.2409183
149480,109,37.14914333,140.2414917
149475,111,37.15019667,140.2420083
149470,106,37.15123333,140.2425417
149465,107,37.152205,140.2431783
149460,107,37.153115,140.2439583
149455,115,37.153905,140.2448817
149450,113,37.15458667,140.2459983
149445,113,37.15509167,140.2471883
149440,114,37.15548333,140.248485
149435,110,37.15578,140.2498033
149430,105,37.156055,140.251015
149425,111,37.15641833,140.25221
149420,107,37.15694,140.2534867
149415,107,37.157695,140.2548083
149410,110,37.15859333,140.2561733
149405,107,37.15945,140.2576083
149401,105,37.15999333,140.2588367
149396,106,37.160425,140.260515
149391,107,37.16067667,140.26226
149386,106,37.16091667,140.26397
149381,105,37.161355,140.2656117
149376,108,37.162075,140.2670233
149371,112,37.16301667,140.2681383
149366,107,37.16419,140.26896
149361,117,37.16554667,140.2694833
149356,113,37.16693833,140.269815
149351,110,37.1683,140.2701267
149346,112,37.16960167,140.2704567
149341,113,37.17090333,140.27083
149336,111,37.17232,140.2711667
149331,118,37.17365833,140.2715417
149326,117,37.17495167,140.272
149321,116,37.176155,140.2726033
149316,114,37.177255,140.2734267
149311,108,37.17820667,140.2743917
149306,110,37.179,140.2753983
149301,101,37.179675,140.276455
149296,100,37.18027,140.277625
149292,99,37.18070833,140.2786683
149287,96,37.18119833,140.280025
149282,93,37.18163167,140.28142
149277,88,37.18204667,140.2828233
149272,77,37.18249,140.2842433
149267,81,37.18294167,140.285575
149262,87,37.18341167,140.2867367
149257,80,37.18395167,140.2878683
149252,80,37.18457167,140.288995
149247,80,37.18527333,140.2899933
149242,80,37.18602,140.290845
149237,84,37.18684667,140.2916183
149232,86,37.18777167,140.2923317
149227,83,37.18874,140.2929733
149222,78,37.18973333,140.2935367
149217,78,37.190795,140.29407
149212,81,37.19180167,140.2946333
149207,80,37.19278667,140.295215
149202,70,37.193705,140.2958067
149197,75,37.1946,140.2964717
149192,78,37.19548,140.2972167
149187,76,37.19635167,140.2980517
149182,75,37.19722167,140.2989733
149177,72,37.19807167,140.299945
149173,74,37.19875667,140.3007083
149168,79,37.19960333,140.3016417
149163,79,37.20041,140.3025667
149158,82,37.20118333,140.3034267
149153,79,37.20198333,140.3042467
149148,75,37.202875,140.3051217
149143,77,37.20380833,140.3059333
149138,73,37.20474667,140.3066
149133,74,37.205695,140.307135
149128,74,37.20667167,140.30761
149123,79,37.207685,140.30793
149118,78,37.20870333,140.308095
149113,72,37.20968833,140.30819
149108,70,37.21068167,140.30829
149103,72,37.21179,140.3083867
149098,71,37.212875,140.30854
149093,71,37.213905,140.3087233
149088,69,37.21488,140.3090083
149083,69,37.21576167,140.309385
149078,71,37.21664167,140.30981
149073,70,37.21761333,140.310355
149068,71,37.21863667,140.311085
149063,64,37.21967667,140.3119533
